"The balloting, considered a test for the prime minister and the ruling Congress (I) Party, comes amid charges of inept leadership and government corruption.","O-The O-ballot X-##ing O-, O-considered O-a O-test O-for O-the O-prime O-minister O-and O-the O-ruling O-Congress B-HYPH-( O-I O-) O-Party O-, O-comes O-amid O-charges O-of O-in X-##ept O-leadership O-and O-government O-corruption O-."
"In 1984, the Congress (I) captured 405 seats, the largest victory in the history of Indian democracy.","O-In O-1984 O-, O-the O-Congress B-HYPH-( O-I O-) O-captured O-405 O-seats O-, O-the O-largest O-victory O-in O-the O-history O-of O-Indian O-democracy O-."
"Chimanbhai Mehta, a parliamentarian and former Gandhi ally, predicts Congress (I) will win only 150 seats, a quarter of the house, if the opposition fields single candidates in 80% of the races.","O-Chi X-##man X-##bha X-##i O-Me X-##hta O-, O-a O-parliament X-##arian O-and O-former O-Gandhi O-ally O-, O-predict X-##s O-Congress B-HYPH-( O-I O-) O-will O-win O-only O-150 O-seats O-, O-a O-quarter O-of O-the O-house O-, O-if O-the O-opposition O-fields O-single O-candidates O-in O-80 O-% O-of O-the O-races O-."
"When the Congress (I) lost the 1977 election, following Mrs. Gandhi's hated emergency rule, a similar coalition took power and then disintegrated.","O-When O-the O-Congress B-HYPH-( O-I O-) O-lost O-the O-1977 O-election O-, O-following O-Mrs X-. O-Gandhi O-' X-s O-hated O-emergency O-rule O-, O-a O-similar O-coalition O-took O-power O-and O-then O-di X-##sin X-##te X-##gra X-##ted O-."
"As investors speculated about the long- and short-term implications, shares of a number of companies that might either profit or face problems because of the disaster were actively traded.","O-As O-investors O-speculated O-about O-the O-long B-HYPH-- O-and O-short X-- X-term O-implications O-, O-shares O-of O-a O-number O-of O-companies O-that O-might O-either O-profit O-or O-face O-problems O-because O-of O-the O-disaster O-were O-actively O-traded O-."
"An options contract gives the holder the right to buy (call) or sell (put) a specific amount of stock, or in this case the value of a stock index, based on a predetermined price within a given time period.","O-An O-options O-contract O-gives O-the O-holder O-the O-right O-to O-buy B-HYPH-( O-call O-) O-or O-sell B-HYPH-( O-put O-) O-a O-specific O-amount O-of O-stock O-, O-or O-in O-this O-case O-the O-value O-of O-a O-stock O-index O-, O-based O-on O-a O-pre X-##det X-##ermined O-price O-within O-a O-given O-time O-period O-."
"In the last few weeks, Moscow has added FROG-7B missiles, the bomber version of the An-12, MiG-23BN high-altitude aircraft, MiG-29s, which can outfly Pakistan's U.S.-built F16s, and Sukhoi SU-27 fighter-bombers, which can outfly the MiG-29s.","O-In O-the O-last O-few O-weeks O-, O-Moscow O-has O-added O-F X-##RO X-##G X-- X-7 X-##B O-missiles O-, O-the O-bomber O-version O-of O-the O-An X-- X-12 O-, O-MiG X-- X-23 X-##B X-##N O-high X-- X-altitude O-aircraft O-, O-MiG X-- X-29 X-##s O-, O-which O-can O-out X-##fly O-Pakistan O-' X-s O-U X-. X-S X-. B-HYPH-- O-built O-F1 X-##6 X-##s O-, O-and O-Su X-##kh X-##oi O-S X-##U X-- X-27 O-fighter X-- X-bombers O-, O-which O-can O-out X-##fly O-the O-MiG X-- X-29 X-##s O-."
"A program created to assist low- to moderate-income people, it may soon be expanded to accommodate much higher loan amounts for well-to-do home purchasers.","O-A O-program O-created O-to O-assist O-low B-HYPH-- O-to O-moderate X-- X-income O-people O-, O-it O-may O-soon O-be O-expanded O-to O-accommodate O-much O-higher O-loan O-amounts O-for O-well X-- X-to X-- X-do O-home O-purchase X-##rs O-."
"I bow to no one in my regard for our terrestrial heritage, but if we are serious about global warming we must look at the big picture and not allow the Dominant Culture to lock us into the capitalist-exploiters-greedy-American-consumers-global- warming scenario as the sole model for discussion.","O-I O-bow O-to O-no O-one O-in O-my O-regard O-for O-our O-terrestrial O-heritage O-, O-but O-if O-we O-are O-serious O-about O-global O-warming O-we O-must O-look O-at O-the O-big O-picture O-and O-not O-allow O-the O-Dom X-##ina X-##nt O-Culture O-to O-lock O-us O-into O-the O-capitalist X-- X-exploit X-##ers X-- X-greedy X-- X-American X-- X-consumers X-- X-global B-HYPH-- O-warming O-scenario O-as O-the O-sole O-model O-for O-discussion O-."
"The accord, which covers $52.7 billion of Mexico's medium- and long-term debt, is expected to go into effect in early","O-The O-accord O-, O-which O-covers O-$ O-52 X-. X-7 O-billion O-of O-Mexico O-' X-s O-medium B-HYPH-- O-and O-long X-- X-term O-debt O-, O-is O-expected O-to O-go O-into O-effect O-in O-early"
