Foreign investors reportedly started off selling but later joined in the buying.,O-Foreign O-investors O-reportedly O-started B-PRT-off O-selling O-but O-later O-joined O-in O-the O-buying O-.
"In particular, Japanese investors will be keeping a wary eye on Wall Street to see whether Monday's 88.12-point rally holds up as fresh U.S. economic data are released.","O-In O-particular O-, O-Japanese O-investors O-will O-be O-keeping O-a O-wary O-eye O-on O-Wall O-Street O-to O-see O-whether O-Monday O-' X-s O-88 X-. X-12 X-- X-point O-rally O-holds B-PRT-up O-as O-fresh O-U X-. X-S X-. O-economic O-data O-are O-released O-."
But the advance faltered as index-options traders and investors jittery about the U.K. economic outlook took over.,O-But O-the O-advance O-f X-##altered O-as O-index X-- X-options O-traders O-and O-investors O-ji X-##tter X-##y O-about O-the O-U X-. X-K X-. O-economic O-outlook O-took B-PRT-over O-.
"But William O. Bourke, chairman and chief executive officer, said the ingot price ""appears to have bottomed out.""","O-But O-William O-O X-. O-Bo X-##ur X-##ke O-, O-chairman O-and O-chief O-executive O-officer O-, O-said O-the O-ing X-##ot O-price O-"" O-appears O-to O-have O-bottom X-##ed B-PRT-out O-. O-"""
"Early in October, six Arab nations in the Persian Gulf jacked up prices sharply.","O-Early O-in O-October O-, O-six O-Arab O-nations O-in O-the O-Persian O-Gulf O-jack X-##ed B-PRT-up O-prices O-sharply O-."
"In 1956, when Britain, France and Israel invaded Egypt to seize the Suez Canal, Arab producers cut off supplies to Europe.","O-In O-1956 O-, O-when O-Britain O-, O-France O-and O-Israel O-invaded O-Egypt O-to O-seize O-the O-Suez O-Canal O-, O-Arab O-producers O-cut B-PRT-off O-supplies O-to O-Europe O-."
"By 1973, the U.S. was bringing in two million barrels of Arab oil a day, more than 10% of the 17.3 million barrels consumed daily.","O-By O-1973 O-, O-the O-U X-. X-S X-. O-was O-bringing B-PRT-in O-two O-million O-barrels O-of O-Arab O-oil O-a O-day O-, O-more O-than O-10 O-% O-of O-the O-17 X-. X-3 O-million O-barrels O-consumed O-daily O-."
"Japan and Europe, far more dependent on Mideast oil than the U.S., wouldn't offend the Arabs or trade off their precious supplies.","O-Japan O-and O-Europe O-, O-far O-more O-dependent O-on O-Mid X-##eas X-##t O-oil O-than O-the O-U X-. X-S X-. O-, O-would O-n X-' X-t O-off X-##end O-the O-Arabs O-or O-trade B-PRT-off O-their O-precious O-supplies O-."
"The spot dislocations that showed up were largely the result of confusion (much of it in Washington), though that was cold comfort for drivers waiting in mile-long lines at the gas pumps.","O-The O-spot O-di X-##s X-##location X-##s O-that O-showed B-PRT-up O-were O-largely O-the O-result O-of O-confusion O-( O-much O-of O-it O-in O-Washington O-) O-, O-though O-that O-was O-cold O-comfort O-for O-drivers O-waiting O-in O-mile X-- X-long O-lines O-at O-the O-gas O-pumps O-."
"Debora Foster takes off her necklace, settles herself on a padded chair and gently leans forward.","O-De X-##bor X-##a O-Foster O-takes B-PRT-off O-her O-necklace O-, O-settle X-##s O-herself O-on O-a O-padded O-chair O-and O-gently O-leans O-forward O-."
"""On days that I'm really busy,"" says Ms. Foster, who works in public relations for the company, ""it seems decadent to take time off for a massage.""","O-"" O-On O-days O-that O-I O-' X-m O-really O-busy O-, X-"" O-says O-Ms O-. O-Foster O-, O-who O-works O-in O-public O-relations O-for O-the O-company O-, O-"" O-it O-seems O-decade X-##nt O-to O-take O-time B-PRT-off O-for O-a O-massage O-. O-"""
"""You build up a lot of tension working at a terminal all day,"" he says.","O-"" O-You O-build B-PRT-up O-a O-lot O-of O-tension O-working O-at O-a O-terminal O-all O-day O-, X-"" O-he O-says O-."
"Elisa Byler, a St. Louis masseuse, won over officials at Emerson Electric Co., a maker of electrical and electronic equipment, by providing documents and other articles trumpeting the therapeutic benefits of massage.","O-Eli X-##sa O-By X-##ler O-, O-a O-St X-. O-Louis O-mass X-##eus X-##e O-, O-won B-PRT-over O-officials O-at O-Emerson O-Electric O-Co X-. O-, O-a O-maker O-of O-electrical O-and O-electronic O-equipment O-, O-by O-providing O-documents O-and O-other O-articles O-trumpet X-##ing O-the O-therapeutic O-benefits O-of O-massage O-."
"""The culture is not ready to take off its clothes, lie down and be touched for an hour for $45,"" he says.","O-"" O-The O-culture O-is O-not O-ready O-to O-take B-PRT-off O-its O-clothes O-, O-lie O-down O-and O-be O-touched O-for O-an O-hour O-for O-$ O-45 O-, X-"" O-he O-says O-."
"""The idea is to keep the clothes on and to keep people seated.","O-"" O-The O-idea O-is O-to O-keep O-the O-clothes B-PRT-on O-and O-to O-keep O-people O-seated O-."
"Three minutes into the massage, the man curled up, began shaking and turned red.","O-Three O-minutes O-into O-the O-massage O-, O-the O-man O-curled B-PRT-up O-, O-began O-shaking O-and O-turned O-red O-."
"""It was a powerful point in my career,"" says the 31-year-old Mr. MacInnis, who has since taken out a $1 million liability policy for his business.","O-"" O-It O-was O-a O-powerful O-point O-in O-my O-career O-, X-"" O-says O-the O-31 X-- X-year X-- X-old O-Mr X-. O-Mac X-##I X-##nn X-##is O-, O-who O-has O-since O-taken B-PRT-out O-a O-$ O-1 O-million O-liability O-policy O-for O-his O-business O-."
"Morgan Grenfell Group PLC said John Craven, group chief executive officer, is taking over the chairmanship of the merchant banking group from Sir Peter Carey, who is retiring.","O-Morgan O-G X-##ren X-##fell O-Group O-P X-##LC O-said O-John O-Craven O-, O-group O-chief O-executive O-officer O-, O-is O-taking B-PRT-over O-the O-chairman X-##ship O-of O-the O-merchant O-banking O-group O-from O-Sir O-Peter O-Carey O-, O-who O-is O-retiring O-."
"Last year, Morgan Grenfell shut down its ailing U.K. securities operations.","O-Last O-year O-, O-Morgan O-G X-##ren X-##fell O-shut B-PRT-down O-its O-a X-##iling O-U X-. X-K X-. O-securities O-operations O-."
"His duties will be taken over by Anthony Richmond-Watson, who has been elected deputy chairman.","O-His O-duties O-will O-be O-taken B-PRT-over O-by O-Anthony O-Richmond X-- X-Watson O-, O-who O-has O-been O-elected O-deputy O-chairman O-."
"According to a spokesman, One Liberty will have paid out as dividends the required amount of its taxable income to maintain its legal status as a real estate investment trust.","O-According O-to O-a O-spokesman O-, O-One O-Liberty O-will O-have O-paid B-PRT-out O-as O-divide X-##nds O-the O-required O-amount O-of O-its O-taxa X-##ble O-income O-to O-maintain O-its O-legal O-status O-as O-a O-real O-estate O-investment O-trust O-."
Federal Reserve officials sent another signal of their determination to shore up investor confidence.,O-Federal O-Reserve O-officials O-sent O-another O-signal O-of O-their O-determination O-to O-shore B-PRT-up O-investor O-confidence O-.
Nikko's Mr. Conlon fears a huge wave of Treasury borrowing early next month will drive down Treasury bond prices.,O-Nik X-##ko O-' X-s O-Mr X-. O-Con X-##lon O-fears O-a O-huge O-wave O-of O-Treasury O-borrow X-##ing O-early O-next O-month O-will O-drive B-PRT-down O-Treasury O-bond O-prices O-.
"Much of the difference in Chrysler's car output compared with a year ago comes from having two fewer plants; Chrysler's now-shuttered facilities in Kenosha, Wis., turned out 51,000 subcompacts and mid-size cars in the 1988 fourth-quarter before it closed in December.","O-Much O-of O-the O-difference O-in O-Chrysler O-' X-s O-car O-output O-compared O-with O-a O-year O-ago O-comes O-from O-having O-two O-fewer O-plants O-; O-Chrysler O-' X-s O-now X-- X-shut X-##tered O-facilities O-in O-Ken X-##osh X-##a O-, O-W X-##is X-. O-, O-turned B-PRT-out O-51 X-, X-000 O-sub X-##com X-##pa X-##cts O-and O-mid X-- X-size O-cars O-in O-the O-1988 O-fourth X-- X-quarter O-before O-it O-closed O-in O-December O-."
"(""Will the Real Jim Please Stand Up?""","O-( X-"" O-Will O-the O-Real O-Jim O-Please O-Stand B-PRT-Up O-? O-"""
"The Corsica and Beretta make up the highest-volume car line at Chevrolet, but sales of the vehicles are off 9.6% for the year, and fell a steep 34% during early October.","O-The O-Co X-##rs X-##ica O-and O-Be X-##retta O-make B-PRT-up O-the O-highest X-- X-volume O-car O-line O-at O-Chevrolet O-, O-but O-sales O-of O-the O-vehicles O-are O-off O-9 X-. X-6 O-% O-for O-the O-year O-, O-and O-fell O-a O-steep O-34 O-% O-during O-early O-October O-."
"Syndicates have traditionally turned down fatter fees from competitors, switching only when a newspaper dropped a feature or some unusual ownership change occurred.","O-Syndicate X-##s O-have O-traditionally O-turned B-PRT-down O-fat X-##ter O-fees O-from O-competitors O-, O-switching O-only O-when O-a O-newspaper O-dropped O-a O-feature O-or O-some O-unusual O-ownership O-change O-occurred O-."
"Initially a majority of the directors, made up of syndicate executives, editors, cartoonists and columnists, supported the idea.","O-Initially O-a O-majority O-of O-the O-directors O-, O-made B-PRT-up O-of O-s X-##yn X-##dicate O-executives O-, O-editors O-, O-cartoonist X-##s O-and O-columnist X-##s O-, O-supported O-the O-idea O-."
"But Universal's Mr. McMeel, the council's president, asked directors to reconsider, and they voted down the discussion 13-12, Mr. Colston says.","O-But O-Universal O-' X-s O-Mr X-. O-M X-##c X-##M X-##eel O-, O-the O-council O-' X-s O-president O-, O-asked O-directors O-to O-re X-##con X-##side X-##r O-, O-and O-they O-voted B-PRT-down O-the O-discussion O-13 X-- X-12 O-, O-Mr X-. O-Col X-##ston O-says O-."
"In a sign of its continuing problems in the U.S. auto market, General Motors Corp. acknowledged that a key midsized-car plant will shut down for two weeks to cut bulging inventories of Pontiac Grand Prix models.","O-In O-a O-sign O-of O-its O-continuing O-problems O-in O-the O-U X-. X-S X-. O-auto O-market O-, O-General O-Motors O-Corp O-. O-acknowledged O-that O-a O-key O-mid X-##si X-##zed X-- X-car O-plant O-will O-shut B-PRT-down O-for O-two O-weeks O-to O-cut O-b X-##ul X-##ging O-inventor X-##ies O-of O-Pontiac O-Grand O-Prix O-models O-."
"A federal appeals court struck down a natural-gas regulation that had prevented pipeline companies from passing to customers part of $1 billion in costs from controversial ""take-or-pay"" contracts.","O-A O-federal O-appeals O-court O-struck B-PRT-down O-a O-natural X-- X-gas O-regulation O-that O-had O-prevented O-pipeline O-companies O-from O-passing O-to O-customers O-part O-of O-$ O-1 O-billion O-in O-costs O-from O-controversial O-"" O-take X-- X-or X-- X-pay O-"" O-contracts O-."
"The court, in a 3-0 ruling, threw out a deadline set by the Federal Energy Regulatory Commission for settling old contract disputes over gas that the pipeline companies reserved but didn't use.","O-The O-court O-, O-in O-a O-3 X-- X-0 O-ruling O-, O-threw B-PRT-out O-a O-deadline O-set O-by O-the O-Federal O-Energy O-Reg X-##ulatory O-Commission O-for O-settling O-old O-contract O-disputes O-over O-gas O-that O-the O-pipeline O-companies O-reserved O-but O-did O-n X-' X-t O-use O-."
